,0
0,0.9128168527838748
1,0.9158724524811813
2,0.9187057838834378
3,0.921329911599328
4,0.9237579099775509
5,0.926002717291199
6,0.928077014014303
7,0.9299931191654576
8,0.9317629021654429
9,0.9333977097848202
10,0.9349083086162477
11,0.936304843451179
12,0.9375968113868697
13,0.9387930507823333
14,0.9399017435487579
15,0.9409304288154332
16,0.9418860257864478
17,0.9427748635745393
18,0.9436027159207453
19,0.9443748389308227
20,0.9450960102358251
21,0.9457705682787497
22,0.9464024507160577
23,0.9469952311859103
24,0.9475521539251787
25,0.9104038118166794
26,0.9126996810526964
27,0.9147981386196874
28,0.9167159492502561
29,0.9184692757602101
30,0.9200735532680072
31,0.9215433898281926
32,0.9228924956255632
33,0.9241336396915711
34,0.9252786312246758
35,0.9263383216851532
36,0.9273226235842885
37,0.9282405420506339
38,0.9291002156501972
39,0.929908963438547
40,0.9306733357507263
41,0.9313991667415467
42,0.9320916271479827
43,0.9327552761447045
44,0.9333941114999087
45,0.9340116175131752
46,0.9346108104347858
47,0.9351942812328553
48,0.9357642356973818
49,0.9363225319555836
50,0.936870715527003
51,0.9102597062558427
52,0.9375520641156184
53,0.9124618241304786
54,0.9143521670623694
55,0.9382270381569393
56,0.9162280326250275
57,0.9388170446564775
58,0.9179746262025215
59,0.9195588579862634
60,0.9393775287226985
61,0.921087064658176
62,0.9225149744594298
63,0.9399352252508345
64,0.9238710618667089
65,0.9405785850855021
66,0.9251627906669007
67,0.9264132537770831
68,0.9411827501489848
69,0.9275764490030088
70,0.9287245163842202
71,0.9418255905826074
72,0.9297777319097572
73,0.9425577393070447
74,0.9307891323029063
75,0.931813453447267
76,0.9432361187696876
77,0.9327300918440491
78,0.9336747257467928
79,0.9439284547359094
80,0.9345037540847875
81,0.9353747478539914
82,0.9446198478534334
83,0.9361213080835847
84,0.9453678762312335
85,0.9368328493793793
86,0.9376095556478719
87,0.9460073582169549
88,0.938243165845352
89,0.9389566289678483
90,0.9466106493862098
91,0.9395164585851826
92,0.9401714334422885
93,0.9471680926786644
94,0.9406618760872757
95,0.941263190183837
96,0.9476730100017333
97,0.9416890148160619
98,0.9422415870107251
99,0.948121693599671
100,0.9426079209967182
101,0.9431167152692903
102,0.9485131153074843
103,0.9434289307186231
104,0.9438988744840079
105,0.9488484617762779
106,0.9441624261805283
107,0.9445983174981674
108,0.9491305922898879
109,0.9448185714956846
110,0.9452249926711699
111,0.9493634963724197
112,0.9454070729475275
113,0.9457883210290928
114,0.9495518053841322
115,0.895543655597741
116,0.8977757224784253
117,0.9029819900850553
118,0.888495953245603
119,0.8911928458907719
120,0.8955320282003773
121,0.9032970109734598
122,0.8960026110787785
123,0.900342623794565
124,0.9238912757577867
125,0.8958567768396404
126,0.929946439230383
127,0.8983059860644235
128,0.9318292581327278
129,0.9276127203592589
130,0.9012848987528965
131,0.9338523910921003
132,0.9035413767117212
133,0.9351992240242151
134,0.9056966702379553
135,0.9363680952705807
136,0.930908383134262
137,0.9082540723632363
138,0.9375143552793617
139,0.9101806835371322
140,0.9383648116920223
141,0.9119912778922789
142,0.9391005882311191
143,0.9136858943526355
144,0.8810919268976657
145,0.9144957812190215
146,0.8863395446135683
147,0.894346726389254
148,0.891185002446234
149,0.8947730207772695
