,0
0,0.9121362723262828
1,0.9121822078499083
2,0.91222807628957
3,0.9122738777603594
4,0.912319612377254
5,0.9123652802551172
6,0.9124108815086985
7,0.912456416252632
8,0.9125018846014362
9,0.9125472866695139
10,0.912592622571151
11,0.912637892420516
12,0.9126830963316602
13,0.9127282344185165
14,0.9127733067948984
15,0.9128183135745015
16,0.9128632548708998
17,0.9129081307975491
18,0.9129529414677825
19,0.9129976869948138
20,0.9130423674917334
21,0.9130869830715097
22,0.9131315338469891
23,0.9131760199308946
24,0.9132204414358253
25,0.913264798474256
26,0.9133090911585374
27,0.913353319600895
28,0.913397483913429
29,0.9134415842081132
30,0.913485620596795
31,0.9135295931911954
32,0.9135735021029086
33,0.9136173474434001
34,0.9136611293240074
35,0.9137048478559412
36,0.913748503150281
37,0.9137920953179783
38,0.9138356244698547
39,0.913879090716601
40,0.9139224941687787
41,0.913965834936818
42,0.9140091131310167
43,0.9140523288615426
44,0.9140954822384303
45,0.9141385733715827
46,0.9141816023707693
47,0.9142245693456266
48,0.9142674744056585
49,0.914310317660234
50,0.9143530992185882
51,0.9143958191898219
52,0.9144384776829003
53,0.9144810748066542
54,0.914523610669779
55,0.9145660853808333
56,0.9146084990482399
57,0.9146508517802855
58,0.9146931436851194
59,0.9147353748707542
60,0.9147775454450645
61,0.9148196555157874
62,0.9148617051905222
63,0.9149036945767297
64,0.914945623781732
65,0.914987492912712
66,0.9150293020767135
67,0.9150710513806417
68,0.9151127409312604
69,0.9151543708351942
70,0.9151959411989282
71,0.9152374521288057
72,0.9152789037310294
73,0.915320296111661
74,0.9153616293766215
75,0.9154029036316892
76,0.9154441189825011
77,0.9154852755345523
78,0.9155263733931954
79,0.9155674126636404
80,0.9156083934509547
81,0.9156493158600619
82,0.9156901799957441
83,0.9157309859626376
84,0.915771733865237
85,0.9158124238078921
86,0.915853055894809
87,0.9158936302300485
88,0.9159341469175287
89,0.9159746060610215
90,0.9160150077641543
91,0.9160553521304092
92,0.916095639263124
93,0.9161358692654898
94,0.9161760422405528
95,0.9162161582912128
96,0.9162562175202247
97,0.9162962200301958
98,0.916336165923588
99,0.9163760553027163
100,0.91641588826975
101,0.9164556649267092
102,0.9164953853754696
103,0.9165350497177585
104,0.9165746580551565
105,0.9166142104890959
106,0.9166537071208617
107,0.9166931480515924
108,0.9167325333822767
109,0.9167718632137568
110,0.9168111376467262
111,0.9168503567817298
112,0.9168895207191651
113,0.9169286295592801
114,0.916967683402175
115,0.9170066823478006
116,0.9170456264959594
117,0.9170845159463044
118,0.9171233507983404
119,0.9171621311514219
120,0.9172008571047553
121,0.9172395287573963
122,0.9172781462082525
123,0.9173167095560814
124,0.9173552188994903
125,0.9173936743369372
126,0.9174320759667313
127,0.91747042388703
128,0.917508718195842
129,0.9175469589910253
130,0.9175851463702891
131,0.9176232804311901
132,0.9176613612711367
133,0.9176993889873862
134,0.9177373636770455
135,0.9177752854370707
136,0.9178131543642684
137,0.9178509705552936
138,0.9178887341066516
139,0.9179264451146961
140,0.9179641036756303
141,0.9180017098855068
142,0.9180392638402276
143,0.9180767656355432
144,0.9181142153670544
145,0.9181516131302093
146,0.9181889590203066
147,0.9182262531324931
148,0.9182634955617645
149,0.918300686402966
150,0.9183378257507924
151,0.9183749136997853
152,0.9184119503443369
153,0.9184489357786871
154,0.9184858700969261
155,0.9185227533929915
156,0.9185595857606706
157,0.9185963672935991
158,0.9186330980852611
159,0.9186697782289901
160,0.9187064078179686
161,0.918742986945228
162,0.9187795157036468
163,0.9188159941859547
164,0.9188524224847284
165,0.9188888006923944
166,0.9189251289012265
167,0.9189614072033501
168,0.9189976356907373
169,0.9190338144552089
170,0.9190699435884361
171,0.9191060231819375
172,0.9191420533270819
173,0.9191780341150865
174,0.9192139656370166
175,0.919249847983788
176,0.9192856812461647
177,0.9193214655147596
178,0.9193572008800359
179,0.9193928874323037
180,0.9194285252617242
181,0.9194641144583073
182,0.9194996551119118
183,0.9195351473122467
184,0.9195705911488686
185,0.9196059867111854
186,0.9196413340884533
187,0.919676633369778
188,0.9197118846441151
189,0.9197470880002702
190,0.9197822435268974
191,0.9198173513125011
192,0.9198524114454355
193,0.919887424013905
194,0.919922389105963
195,0.9199573068095134
196,0.9199921772123097
197,0.920027000401956
198,0.9200617764659064
199,0.9200965054914652
200,0.9201311875657865
201,0.9201658227758752
202,0.920200411208587
203,0.9202349529506267
204,0.9202694480885515
205,0.9203038967087683
206,0.9203382988975345
207,0.9203726547409588
208,0.920406964325001
209,0.9204412277354707
210,0.9204754450580301
211,0.920509616378192
212,0.9205437417813198
213,0.9205778213526291
214,0.9206118551771864
215,0.9206458433399104
216,0.9206797859255706
217,0.9207136830187888
218,0.9207475347040383
219,0.9207813410656439
220,0.9208151021877841
221,0.9208488181544872
222,0.9208824890496357
223,0.9209161149569632
224,0.920949695960056
225,0.9209832321423539
226,0.9210167235871474
227,0.9210501703775814
228,0.9210835725966532
229,0.9211169303272128
230,0.9211502436519631
231,0.9211835126534617
232,0.9212167374141179
233,0.9212499180161942
234,0.9212830545418084
235,0.9213161470729302
236,0.9213491956913838
237,0.9213822004788486
238,0.9214151615168552
239,0.9214480788867906
240,0.9214809526698957
241,0.9215137829472653
242,0.9215465697998483
243,0.9215793133084497
244,0.9216120135537283
245,0.9216446706161983
246,0.9216772845762272
247,0.9217098555140414
248,0.9217423835097183
249,0.9217748686431936
250,0.9218073109942577
251,0.9218397106425568
252,0.9218720676675923
253,0.9219043821487233
254,0.9219366541651627
255,0.921968883795982
