,0
0,0.9360556277120106
1,0.936056719769731
2,0.9360578117719408
3,0.9360589037186432
4,0.9360599956098423
5,0.9360610874455416
6,0.936062179225745
7,0.9360632709504557
8,0.9360643626196777
9,0.9360654542334149
10,0.9360665457916707
11,0.9360676372944488
12,0.936068728741753
13,0.9360698201335871
14,0.9360709114699546
15,0.9360720027508589
16,0.9360730939763043
17,0.936074185146294
18,0.9360752762608326
19,0.9360763673199223
20,0.9360774583235679
21,0.9360785492717728
22,0.9360796401645403
23,0.9360807310018749
24,0.9360818217837791
25,0.9360829125102583
26,0.936084003181315
27,0.9360850937969527
28,0.9360861843571756
29,0.9360872748619872
30,0.9360883653113916
31,0.9360894557053917
32,0.9360905460439919
33,0.9360916363271957
34,0.9360927265550063
35,0.9360938167274281
36,0.9360949068444643
37,0.9360959969061192
38,0.9360970869123957
39,0.9360981768632978
40,0.9360992667588289
41,0.9361003565989939
42,0.9361014463837948
43,0.9361025361132366
44,0.9361036257873218
45,0.9361047154060552
46,0.9361058049694398
47,0.9361068944774799
48,0.9361079839301786
49,0.93610907332754
50,0.9361101626695669
51,0.9361112519562641
52,0.9361123411876352
53,0.9361134303636831
54,0.9361145194844118
55,0.9361156085498256
56,0.9361166975599265
57,0.9361177865147207
58,0.9361188754142097
59,0.9361199642583985
60,0.93612105304729
61,0.9361221417808884
62,0.9361232304591973
63,0.9361243190822197
64,0.93612540764996
65,0.9361264961624219
66,0.9361275846196087
67,0.9361286730215242
68,0.9361297613681727
69,0.9361308496595567
70,0.936131937895681
71,0.9361330260765487
72,0.9361341142021633
73,0.9361352022725291
74,0.9361362902876493
75,0.9361373782475275
76,0.9361384661521678
77,0.9361395540015738
78,0.9361406417957489
79,0.9361417295346973
80,0.9361428172184217
81,0.936143904846927
82,0.936144992420216
83,0.9361460799382925
84,0.9361471674011606
85,0.9361482548088237
86,0.9361493421612854
87,0.9361504294585492
88,0.9361515167006197
89,0.9361526038874995
90,0.9361536910191927
91,0.936154778095703
92,0.936155865117034
93,0.9361569520831897
94,0.9361580389941735
95,0.9361591258499892
96,0.93616021265064
97,0.9361612993961302
98,0.9361623860864632
99,0.9361634727216424
100,0.9361645593016722
101,0.9361656458265557
102,0.9361667322962971
103,0.9361678187108996
104,0.9361689050703662
105,0.9361699913747022
106,0.9361710776239102
107,0.9361721638179938
108,0.9361732499569572
109,0.9361743360408044
110,0.9361754220695381
111,0.9361765080431622
112,0.9361775939616809
113,0.9361786798250975
114,0.9361797656334159
115,0.9361808513866393
116,0.9361819370847718
117,0.9361830227278171
118,0.9361841083157786
119,0.93618519384866
120,0.9361862793264653
121,0.9361873647491978
122,0.9361884501168615
123,0.9361895354294599
124,0.9361906206869968
125,0.9361917058894754
126,0.9361927910369002
127,0.9361938761292742
128,0.9361949611666013
129,0.9361960461488846
130,0.936197131076129
131,0.9361982159483372
132,0.936199300765513
133,0.9362003855276605
134,0.9362014702347828
135,0.9362025548868843
136,0.9362036394839679
137,0.9362047240260377
138,0.9362058085130976
139,0.9362068929451507
140,0.9362079773222008
141,0.9362090616442519
142,0.9362101459113076
143,0.936211230123371
144,0.9362123142804467
145,0.9362133983825375
146,0.9362144824296478
147,0.9362155664217807
148,0.93621665035894
149,0.9362177342411299
150,0.9362188180683533
151,0.9362199018406138
152,0.9362209855579159
153,0.9362220692202629
154,0.9362231528276587
155,0.9362242363801059
156,0.9362253198776096
157,0.9362264033201725
158,0.936227486707799
159,0.9362285700404916
160,0.936229653318255
161,0.9362307365410931
162,0.9362318197090082
163,0.9362329028220052
164,0.9362339858800874
165,0.9362350688832589
166,0.9362361518315222
167,0.9362372347248821
168,0.9362383175633417
169,0.9362394003469047
170,0.9362404830755752
171,0.9362415657493566
172,0.936242648368252
173,0.9362437309322656
174,0.936244813441402
175,0.936245895895663
176,0.9362469782950531
177,0.9362480606395764
178,0.9362491429292362
179,0.9362502251640361
180,0.93625130734398
181,0.9362523894690712
182,0.9362534715393137
183,0.9362545535547108
184,0.9362556355152664
185,0.9362567174209845
186,0.936257799271868
187,0.9362588810679214
188,0.936259962809148
189,0.9362610444955509
190,0.9362621261271346
191,0.9362632077039025
192,0.936264289225858
193,0.9362653706930053
194,0.9362664521053475
195,0.9362675334628885
196,0.9362686147656318
197,0.9362696960135816
198,0.9362707772067408
199,0.9362718583451134
200,0.9362729394287032
201,0.936274020457514
202,0.936275101431549
203,0.9362761823508122
204,0.9362772632153072
205,0.9362783440250374
206,0.9362794247800069
207,0.9362805054802186
208,0.9362815861256771
209,0.9362826667163856
210,0.9362837472523479
211,0.9362848277335675
212,0.936285908160048
213,0.9362869885317937
214,0.9362880688488072
215,0.9362891491110927
216,0.9362902293186544
217,0.9362913094714949
218,0.9362923895696186
219,0.9362934696130288
220,0.9362945496017292
221,0.9362956295357242
222,0.9362967094150161
223,0.9362977892396097
224,0.9362988690095081
225,0.9362999487247151
226,0.9363010283852341
227,0.9363021079910693
228,0.9363031875422242
229,0.936304267038702
230,0.9363053464805068
231,0.9363064258676421
232,0.9363075052001119
233,0.9363085844779192
234,0.9363096637010678
235,0.9363107428695624
236,0.9363118219834049
237,0.9363129010426002
238,0.9363139800471517
239,0.9363150589970632
240,0.9363161378923381
241,0.9363172167329799
242,0.9363182955189924
243,0.9363193742503796
244,0.9363204529271445
245,0.9363215315492909
246,0.9363226101168237
247,0.936323688629745
248,0.9363247670880591
249,0.9363258454917687
250,0.9363269238408791
251,0.9363280021353929
252,0.9363290803753143
253,0.9363301585606464
254,0.9363312366913931
255,0.936332314767558
256,0.936333392789145
257,0.9363344707561575
258,0.9363355486685991
259,0.9363366265264735
260,0.9363377043297847
261,0.9363387820785363
262,0.9363398597727312
263,0.9363409374123739
264,0.9363420149974679
265,0.9363430925280163
266,0.9363441700040234
267,0.9363452474254923
268,0.9363463247924272
269,0.9363474021048308
270,0.9363484793627084
271,0.9363495565660619
272,0.9363506337148965
273,0.9363517108092148
274,0.9363527878490207
275,0.9363538648343179
276,0.9363549417651101
277,0.9363560186414012
278,0.9363570954631942
279,0.9363581722304929
280,0.9363592489433014
281,0.9363603256016232
282,0.9363614022054619
283,0.936362478754821
284,0.9363635552497039
285,0.9363646316901147
286,0.9363657080760572
287,0.936366784407535
288,0.9363678606845509
289,0.9363689369071095
290,0.9363700130752143
291,0.9363710891888685
292,0.936372165248076
293,0.9363732412528409
294,0.9363743172031662
295,0.9363753930990559
296,0.9363764689405135
297,0.9363775447275423
298,0.9363786204601464
299,0.9363796961383296
300,0.9363807717620954
301,0.9363818473314471
302,0.936382922846389
303,0.9363839983069236
304,0.936385073713056
305,0.9363861490647891
306,0.9363872243621261
307,0.9363882996050714
308,0.9363893747936283
309,0.936390449927801
310,0.9363915250075919
311,0.9363926000330062
312,0.9363936750040461
313,0.9363947499207161
314,0.9363958247830196
315,0.9363968995909605
316,0.936397974344542
317,0.9363990490437679
318,0.9364001236886423
319,0.9364011982791681
320,0.9364022728153492
321,0.9364033472971895
322,0.9364044217246931
323,0.9364054960978626
324,0.9364065704167022
325,0.9364076446812151
326,0.9364087188914056
327,0.9364097930472766
328,0.9364108671488326
329,0.9364119411960766
330,0.9364130151890122
331,0.9364140891276435
332,0.936415163011974
333,0.9364162368420067
334,0.9364173106177464
335,0.9364183843391967
336,0.9364194580063598
337,0.9364205316192403
338,0.9364216051778422
339,0.9364226786821682
340,0.9364237521322231
341,0.9364248255280092
342,0.9364258988695311
343,0.936426972156792
344,0.9364280453897958
345,0.936429118568546
346,0.9364301916930465
347,0.9364312647633005
348,0.9364323377793123
349,0.9364334107410849
350,0.9364344836486217
351,0.9364355565019271
352,0.936436629301005
353,0.9364377020458576
354,0.9364387747364898
355,0.9364398473729048
356,0.9364409199551061
357,0.9364419924830978
358,0.936443064956883
359,0.9364441373764656
360,0.9364452097418496
361,0.9364462820530376
362,0.9364473543100346
363,0.9364484265128432
364,0.9364494986614672
365,0.9364505707559106
366,0.936451642796177
367,0.9364527147822694
368,0.9364537867141927
369,0.9364548585919493
370,0.9364559304155432
371,0.9364570021849784
372,0.9364580739002579
373,0.9364591455613859
374,0.9364602171683657
375,0.9364612887212015
376,0.9364623602198963
377,0.9364634316644538
378,0.9364645030548774
379,0.9364655743911716
380,0.9364666456733396
381,0.9364677169013852
382,0.9364687880753114
383,0.9364698591951223
384,0.9364709302608212
385,0.9364720012724125
386,0.9364730722298992
387,0.9364741431332848
388,0.9364752139825736
389,0.9364762847777688
390,0.9364773555188742
391,0.9364784262058926
392,0.9364794968388287
393,0.9364805674176863
394,0.936481637942468
395,0.936482708413178
396,0.93648377882982
397,0.9364848491923974
398,0.936485919500914
399,0.9364869897553735
400,0.9364880599557791
401,0.9364891301021349
402,0.9364902001944445
403,0.9364912702327111
404,0.9364923402169388
405,0.9364934101471311
406,0.9364944800232916
407,0.9364955498454237
408,0.9364966196135313
409,0.9364976893276179
410,0.9364987589876873
411,0.9364998285937433
412,0.936500898145789
413,0.9365019676438284
414,0.9365030370878648
415,0.9365041064779022
416,0.9365051758139442
417,0.9365062450959941
418,0.9365073143240555
419,0.936508383498133
420,0.9365094526182288
421,0.9365105216843479
422,0.9365115906964929
423,0.9365126596546677
424,0.9365137285588762
425,0.9365147974091217
426,0.9365158662054078
427,0.9365169349477384
428,0.9365180036361168
429,0.9365190722705475
430,0.9365201408510329
431,0.9365212093775771
432,0.9365222778501843
433,0.9365233462688577
434,0.9365244146336006
435,0.9365254829444166
436,0.93652655120131
437,0.9365276194042839
438,0.9365286875533422
439,0.9365297556484884
440,0.9365308236897262
441,0.936531891677059
442,0.9365329596104908
443,0.9365340274900245
444,0.9365350953156647
445,0.9365361630874145
446,0.9365372308052774
447,0.9365382984692574
448,0.9365393660793578
449,0.9365404336355824
450,0.9365415011379348
451,0.9365425685864185
452,0.9365436359810372
453,0.9365447033217946
454,0.9365457706086944
455,0.9365468378417398
456,0.9365479050209348
457,0.9365489721462829
