,0
0,0.320651261763019
1,0.32082168754113805
2,0.3209915553045854
3,0.3211608665343506
4,0.32132962270873433
5,0.321497825303342
6,0.3216654757910811
7,0.3218325756421544
8,0.3219991263240552
9,0.32216512930156505
10,0.3223305860367465
11,0.3224954979889409
12,0.3226598666147625
13,0.3228236933680947
14,0.3229869797000871
15,0.32314972705914974
16,0.32331193689094995
17,0.3234736106384093
18,0.3236347497416984
19,0.32379535563823436
20,0.3239554297626763
21,0.32411497354692165
22,0.32427398842010563
23,0.32443247580859386
24,0.3245904371359812
25,0.32474787382308923
26,0.32490478728796185
27,0.3250611789458619
28,0.3252170502092713
29,0.3253724024878843
30,0.32552723718860715
31,0.32568155571555496
32,0.32583535947004866
33,0.3259886498506134
34,0.3261414282529745
35,0.3262936960700575
36,0.3264454546919839
37,0.32659670550607006
38,0.3267474498968243
39,0.3268976892459448
40,0.32704742493231986
41,0.3271966583320225
42,0.3273453908183112
43,0.32749362376162733
44,0.32764135852959364
45,0.32778859648701225
46,0.327935338995864
47,0.3320031106564748
48,0.33194319125490584
49,0.3318832935581396
50,0.33182341764407886
51,0.33176356358980424
52,0.33170373147158233
53,0.3316439213648693
54,0.3315841333443151
55,0.3315243674837669
56,0.33146462385627656
57,0.33140490253410076
58,0.3313452035887105
59,0.3312736428347966
60,0.3312020344553424
61,0.33113037871233947
62,0.33105867586683496
63,0.330986926178935
64,0.330915129907809
65,0.3309200774475041
66,0.33107497252394813
67,0.33122944569710533
68,0.3313834979886066
69,0.33153713041879274
70,0.3316903440067075
71,0.33184313977008717
72,0.33200256131085526
73,0.3321545237896715
74,0.3323131350666249
75,0.332471339156617
76,0.33262205851156484
77,0.3327794579756928
78,0.3329364530695231
79,0.3330859376975668
80,0.33324213378154505
81,0.33339792830030707
82,0.3335461865666594
83,0.3337011876693258
84,0.333848633170668
85,0.33400284465199503
86,0.3341566592521796
87,0.3343028923799613
88,0.33444439515791563
89,0.33458553451450274
90,0.3347263112111955
91,0.33486672600864736
92,0.3350067796666854
93,0.3351464729443081
94,0.33528580659968066
95,0.33542478139012905
96,0.33556339807213825
97,0.3357016574013468
98,0.3358395601325423
99,0.33597710701965877
100,0.33611429881577104
101,0.3362511362730919
102,0.3363876201429676
103,0.33652375117587363
104,0.33665953012141214
105,0.33679495772830603
106,0.3369300347443977
107,0.33706476191664264
108,0.3371991399911077
109,0.3373331697129666
110,0.33746685182649616
111,0.33760018707507317
112,0.33773317620117016
113,0.3378658199463527
114,0.3379981190512752
